timestamp,value,anomaly_score,label
2015-02-26 21:42:53,7,0.0,0
2015-02-26 21:47:53,4,0.0,0
2015-02-26 21:52:53,14,0.0,0
2015-02-26 21:57:53,6,0.0,0
2015-02-26 22:02:53,1,0.0,0
2015-02-26 22:07:53,9,0.0,0
2015-02-26 22:12:53,7,0.0,0
2015-02-26 22:17:53,11,0.0,0
2015-02-26 22:22:53,9,1.0,0
2015-02-26 22:27:53,14,0.0,0
2015-02-26 22:32:53,7,0.0,0
2015-02-26 22:37:53,6,1.0,0
2015-02-26 22:42:53,6,0.0,0
2015-02-26 22:47:53,11,0.0,0
2015-02-26 22:52:53,8,0.0,0
2015-02-26 22:57:53,13,0.0,0
2015-02-26 23:02:53,6,0.0,0
2015-02-26 23:07:53,6,0.0,0
2015-02-26 23:12:53,3,0.0,0
2015-02-26 23:17:53,6,0.0,0
2015-02-26 23:22:53,5,1.0,0
2015-02-26 23:27:53,4,0.0,0
2015-02-26 23:32:53,6,0.0,0
2015-02-26 23:37:53,5,0.0,0
2015-02-26 23:42:53,5,0.0,0
2015-02-26 23:47:53,4,0.0,0
2015-02-26 23:52:53,2,0.0,0
2015-02-26 23:57:53,4,0.0,0
2015-02-27 00:02:53,5,0.0,0
2015-02-27 00:07:53,5,0.0,0
2015-02-27 00:12:53,1,0.0,0
2015-02-27 00:17:53,6,0.0,0
2015-02-27 00:22:53,3,0.0,0
2015-02-27 00:27:53,6,1.0,0
2015-02-27 00:32:53,8,0.0,0
2015-02-27 00:37:53,3,0.0,0
2015-02-27 00:42:53,10,0.0,0
2015-02-27 00:47:53,7,0.0,0
2015-02-27 00:52:53,3,0.011270975924047466,0
2015-02-27 00:57:53,6,0.0,0
2015-02-27 01:02:53,8,0.0,0
2015-02-27 01:07:53,11,1.0,0
2015-02-27 01:12:53,6,1.0,0
2015-02-27 01:17:53,1,0.0,0
2015-02-27 01:22:53,2,1.0,0
2015-02-27 01:27:53,6,0.0,0
2015-02-27 01:32:53,5,0.0,0
2015-02-27 01:37:53,5,0.0,0
2015-02-27 01:42:53,9,0.0,0
2015-02-27 01:47:53,6,0.06611237275381232,0
2015-02-27 01:52:53,2,1.0,0
2015-02-27 01:57:53,4,0.0,0
2015-02-27 02:02:53,8,0.0,0
2015-02-27 02:07:53,8,1.0,0
2015-02-27 02:12:53,10,0.0,0
2015-02-27 02:17:53,2,0.06049065269753917,0
2015-02-27 02:22:53,3,0.0,0
2015-02-27 02:27:53,2,1.0,0
2015-02-27 02:32:53,2,1.0,0
2015-02-27 02:37:53,9,1.0,0
2015-02-27 02:42:53,6,0.0,0
2015-02-27 02:47:53,5,1.0,0
2015-02-27 02:52:53,2,0.0,0
2015-02-27 02:57:53,8,0.0,0
2015-02-27 03:02:53,0,0.0,0
2015-02-27 03:07:53,9,1.0,0
2015-02-27 03:12:53,9,1.0,0
2015-02-27 03:17:53,1,1.0,0
2015-02-27 03:22:53,8,1.0,0
2015-02-27 03:27:53,2,0.0,0
2015-02-27 03:32:53,2,0.0,0
2015-02-27 03:37:53,2,0.0,0
2015-02-27 03:42:53,1,1.0,0
2015-02-27 03:47:53,3,1.0,0
2015-02-27 03:52:53,2,0.0,0
2015-02-27 03:57:53,4,1.0,0
2015-02-27 04:02:53,3,1.0,0
2015-02-27 04:07:53,1,0.43997417527976435,0
2015-02-27 04:12:53,2,1.0,0
2015-02-27 04:17:53,1,0.0,0
2015-02-27 04:22:53,1,1.0,0
2015-02-27 04:27:53,3,1.0,0
2015-02-27 04:32:53,2,1.0,0
2015-02-27 04:37:53,1,1.0,0
2015-02-27 04:42:53,2,0.0026093997260482338,0
2015-02-27 04:47:53,3,1.0,0
2015-02-27 04:52:53,4,0.0,0
2015-02-27 04:57:53,60,1.0,0
2015-02-27 05:02:53,0,0.0,0
2015-02-27 05:07:53,2,0.0027678496284524456,0
2015-02-27 05:12:53,1,0.0,0
2015-02-27 05:17:53,1,0.0,0
2015-02-27 05:22:53,1,1.0,0
2015-02-27 05:27:53,0,0.0,0
2015-02-27 05:32:53,6,0.0,0
2015-02-27 05:37:53,4,1.0,0
2015-02-27 05:42:53,2,0.0,0
2015-02-27 05:47:53,1,0.0,0
2015-02-27 05:52:53,2,1.0,0
2015-02-27 05:57:53,3,1.0,0
2015-02-27 06:02:53,1,1.0,0
2015-02-27 06:07:53,5,1.0,0
2015-02-27 06:12:53,2,0.0002236855659665249,0
2015-02-27 06:17:53,2,1.0,0
2015-02-27 06:22:53,7,1.0,0
2015-02-27 06:27:53,0,1.0,0
2015-02-27 06:32:53,0,0.0,0
2015-02-27 06:37:53,1,1.0,0
2015-02-27 06:42:53,1,1.0,0
2015-02-27 06:47:53,1,1.0,0
2015-02-27 06:52:53,1,1.0,0
2015-02-27 06:57:53,0,1.0,0
2015-02-27 07:02:53,1,1.0,0
2015-02-27 07:07:53,2,0.0,0
2015-02-27 07:12:53,0,1.0,0
2015-02-27 07:17:53,1,0.015766430102013507,0
2015-02-27 07:22:53,3,0.0,0
2015-02-27 07:27:53,0,1.0,0
2015-02-27 07:32:53,0,1.0,0
2015-02-27 07:37:53,1,1.0,0
2015-02-27 07:42:53,2,1.0,0
2015-02-27 07:47:53,2,1.0,0
2015-02-27 07:52:53,1,1.0,0
2015-02-27 07:57:53,1,1.0,0
2015-02-27 08:02:53,5,1.0,0
2015-02-27 08:07:53,3,1.0,0
2015-02-27 08:12:53,3,1.0,0
2015-02-27 08:17:53,4,1.0,0
2015-02-27 08:22:53,2,1.0,0
2015-02-27 08:27:53,1,0.620973153193313,0
2015-02-27 08:32:53,2,1.0,0
2015-02-27 08:37:53,2,0.0,0
2015-02-27 08:42:53,3,1.0,0
2015-02-27 08:47:53,2,1.0,0
2015-02-27 08:52:53,4,0.0003806486398651998,0
2015-02-27 08:57:53,4,1.0,0
2015-02-27 09:02:53,0,1.0,0
2015-02-27 09:07:53,1,1.0,0
2015-02-27 09:12:53,1,1.0,0
2015-02-27 09:17:53,1,1.0,0
2015-02-27 09:22:53,2,1.0,0
2015-02-27 09:27:53,2,1.0,0
2015-02-27 09:32:53,3,0.0,0
2015-02-27 09:37:53,4,0.0,0
2015-02-27 09:42:53,0,1.0,0
2015-02-27 09:47:53,4,1.0,0
2015-02-27 09:52:53,1,1.0,0
2015-02-27 09:57:53,1,1.0,0
2015-02-27 10:02:53,5,1.0,0
2015-02-27 10:07:53,5,1.0,0
2015-02-27 10:12:53,7,1.0,0
2015-02-27 10:17:53,6,0.0,0
2015-02-27 10:22:53,2,1.0,0
2015-02-27 10:27:53,13,1.0,0
2015-02-27 10:32:53,2,1.0,0
2015-02-27 10:37:53,2,1.0,0
2015-02-27 10:42:53,0,1.0,0
2015-02-27 10:47:53,1,1.0,0
2015-02-27 10:52:53,0,1.0,0
2015-02-27 10:57:53,8,1.0,0
2015-02-27 11:02:53,2,1.0,0
2015-02-27 11:07:53,3,0.0,0
2015-02-27 11:12:53,1,0.3608718825446193,0
2015-02-27 11:17:53,1,0.027511278664550276,0
2015-02-27 11:22:53,2,1.0,0
2015-02-27 11:27:53,0,0.0049000529949505545,0
2015-02-27 11:32:53,4,1.0,0
2015-02-27 11:37:53,6,1.0,0
2015-02-27 11:42:53,5,1.0,0
2015-02-27 11:47:53,7,1.0,0
2015-02-27 11:52:53,2,0.010836247054334502,0
2015-02-27 11:57:53,2,0.17328245533151698,0
2015-02-27 12:02:53,6,8.775980609321277e-05,0
2015-02-27 12:07:53,3,1.0,0
2015-02-27 12:12:53,4,0.0,0
2015-02-27 12:17:53,3,1.0,0
2015-02-27 12:22:53,5,1.0,0
2015-02-27 12:27:53,5,3.382523056094655e-07,0
2015-02-27 12:32:53,4,1.0,0
2015-02-27 12:37:53,1,0.0,0
2015-02-27 12:42:53,0,1.0,0
2015-02-27 12:47:53,2,1.0,0
2015-02-27 12:52:53,3,0.218947744556393,0
2015-02-27 12:57:53,8,0.905500143086539,0
2015-02-27 13:02:53,3,1.0,0
2015-02-27 13:07:53,9,1.0,0
2015-02-27 13:12:53,3,1.0,0
2015-02-27 13:17:53,6,1.0,0
2015-02-27 13:22:53,6,1.0,0
2015-02-27 13:27:53,1,1.0,0
2015-02-27 13:32:53,1,1.0,0
2015-02-27 13:37:53,5,1.0,0
2015-02-27 13:42:53,6,0.45754160082120854,0
2015-02-27 13:47:53,6,1.0,0
2015-02-27 13:52:53,4,1.0,0
2015-02-27 13:57:53,4,1.0,0
2015-02-27 14:02:53,7,0.0,0
2015-02-27 14:07:53,4,1.0,0
2015-02-27 14:12:53,9,1.0,0
2015-02-27 14:17:53,7,1.0,0
2015-02-27 14:22:53,2,1.0,0
2015-02-27 14:27:53,7,1.0,0
2015-02-27 14:32:53,7,1.0,0
2015-02-27 14:37:53,4,1.0,0
2015-02-27 14:42:53,7,1.0,0
2015-02-27 14:47:53,0,1.0,0
2015-02-27 14:52:53,4,1.0,0
2015-02-27 14:57:53,4,0.9069974856783091,0
2015-02-27 15:02:53,10,0.8565609148054218,0
2015-02-27 15:07:53,5,1.0,0
2015-02-27 15:12:53,5,1.0,0
2015-02-27 15:17:53,4,1.0,0
2015-02-27 15:22:53,6,1.0,0
2015-02-27 15:27:53,2,1.0,0
2015-02-27 15:32:53,9,1.0,0
2015-02-27 15:37:53,1,1.0,0
2015-02-27 15:42:53,3,1.0,0
2015-02-27 15:47:53,8,1.0,0
2015-02-27 15:52:53,9,1.0,0
2015-02-27 15:57:53,6,1.0,0
2015-02-27 16:02:53,8,1.0,0
2015-02-27 16:07:53,4,0.0,0
2015-02-27 16:12:53,3,1.0,0
2015-02-27 16:17:53,2,1.0,0
